Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
42,0.2490974729235817,532,0.1383975026014568,29,2,0.14686468646864687,1,547,1,0.14795918367346939,92,3,2,0.16095890410958943,3,0.10091743119266336,4556,12932,2,0.16122448979591836,0.10436432637571158,11,3,2,80,1,19,3,3,5,4,0,2,0
30,0.14956855225311602,317,0.1383975026014568,2,3,0.14686468646864687,1,548,3,0.14795918367346939,43,1,2,0.06896586105729074,4,0.2553191489361702,6091,24793,2,0.16122448979591836,0.10436432637571158,20,4,3,80,0,11,2,3,5,4,0,2,0
60,0.14956855225311602,422,0.1383975026014568,7,3,0.14686468646864687,1,549,1,0.14795918367346939,41,3,5,0.04905041685272943,1,0.12481426448736999,19566,3854,5,0.16122448979591836,0.10436432637571158,11,3,4,80,0,33,5,1,29,8,11,10,0
46,0.14956855225311602,1485,0.1383975026014568,18,3,0.13577586206896552,1,550,3,0.14795918367346939,87,3,2,0.06896586105729074,3,0.10091743119266336,4810,26314,2,0.16122448979591836,0.10436432637571158,14,3,3,80,1,19,5,2,10,7,0,8,0
42,0.2490974729235817,1368,0.1383975026014568,28,4,0.24242313209808733,1,551,4,0.14795918367346939,88,2,2,0.06870368828064846,4,0.12481426448736999,4523,4386,0,0.16122448979591836,0.10436432637571158,11,3,4,80,3,7,4,4,6,5,0,4,0
24,0.14956855225311602,1448,0.2062780269058296,1,1,0.24242313209808733,1,554,1,0.14795918367346939,62,3,1,0.3971571172349599,2,0.2553191489361702,3202,21972,1,0.16122448979591836,0.30528846153846156,16,3,2,80,0,6,4,3,5,3,1,4,1
34,0.2490974729235817,296,0.2062780269058296,6,2,0.22012573203437844,1,555,4,0.14795918367346939,33,1,1,0.3971571172349599,3,0.10091743119266336,2351,12253,0,0.16122448979591836,0.10436432637571158,16,3,4,80,1,3,3,2,2,2,1,0,1
38,0.2490974729235817,1490,0.1383975026014568,2,2,0.14686468646864687,1,556,4,0.17006802721088435,42,3,1,0.23938223937897848,4,0.12481426448736999,1702,12106,1,0.16122448979591836,0.30528846153846156,23,4,3,80,1,1,3,3,1,0,0,0,0
40,0.14956855225311602,1398,0.2062780269058296,2,4,0.14686468646864687,1,558,3,0.14795918367346939,79,3,5,0.04905041685272943,3,0.12481426448736999,18041,13022,0,0.16122448979591836,0.10436432637571158,14,3,4,80,0,21,2,3,20,15,1,12,0
26,0.14956855225311602,1349,0.1383975026014568,23,3,0.14686468646864687,1,560,1,0.14795918367346939,90,3,1,0.16095890410958943,4,0.10091743119266336,2886,3032,1,0.16122448979591836,0.10436432637571158,22,4,2,80,2,3,3,1,3,2,0,2,0
30,0.08000018359368788,1400,0.1383975026014568,3,3,0.14686468646864687,1,562,3,0.17006802721088435,53,3,1,0.23938223937897848,4,0.12481426448736999,2097,16734,4,0.16122448979591836,0.10436432637571158,15,3,3,80,1,9,3,1,5,3,1,4,0
29,0.14956855225311602,986,0.1383975026014568,3,4,0.13577586206896552,1,564,2,0.17006802721088435,93,2,3,0.02533683182797013,3,0.12481426448736999,11935,21526,1,0.16122448979591836,0.10436432637571158,18,3,3,80,0,10,2,3,10,2,0,7,0
29,0.14956855225311602,408,0.1383975026014568,25,5,0.24242313209808733,1,565,3,0.14795918367346939,71,2,1,0.16095890410958943,2,0.12481426448736999,2546,18300,5,0.16122448979591836,0.10436432637571158,16,3,2,80,0,6,2,4,2,2,1,1,1
19,0.14956855225311602,489,0.19008460036286423,2,2,0.24242313209808733,1,566,1,0.17006802721088435,52,2,1,0.22804546072229726,4,0.2553191489361702,2564,18437,1,0.16122448979591836,0.10436432637571158,12,3,3,80,0,1,3,4,1,0,0,0,1
30,0.08000018359368788,1398,0.2062780269058296,22,4,0.13420118338933018,1,567,3,0.14795918367346939,69,3,3,0.17484662576687046,1,0.12481426448736999,8412,2890,0,0.16122448979591836,0.10436432637571158,11,3,3,80,0,10,3,3,9,8,7,8,0
57,0.14956855225311602,210,0.2062780269058296,29,3,0.22012573203437844,1,568,1,0.17006802721088435,56,2,4,0.04905041685272943,4,0.10091743119266336,14118,22102,3,0.16122448979591836,0.10436432637571158,12,3,3,80,1,32,3,2,1,0,0,0,0
50,0.14956855225311602,1099,0.1383975026014568,29,4,0.14686468646864687,1,569,2,0.17006802721088435,88,2,4,0.04905041685272943,3,0.12481426448736999,17046,9314,0,0.16122448979591836,0.10436432637571158,15,3,2,80,1,28,2,3,27,10,15,7,0
30,0.08000018359368788,1116,0.1383975026014568,2,3,0.13577586206896552,1,571,3,0.14795918367346939,49,3,1,0.23938223937897848,4,0.2553191489361702,2564,7181,0,0.16122448979591836,0.10436432637571158,14,3,3,80,0,12,2,2,11,7,6,7,0
60,0.2490974729235817,1499,0.2062780269058296,28,3,0.22012573203437844,1,573,3,0.14795918367346939,80,2,3,0.17484662576687046,1,0.12481426448736999,10266,2845,4,0.16122448979591836,0.10436432637571158,19,3,4,80,0,22,5,4,18,13,13,11,0
47,0.14956855225311602,983,0.1383975026014568,2,2,0.13577586206896552,1,574,1,0.14795918367346939,65,3,2,0.06896586105729074,4,0.10091743119266336,5070,7389,5,0.16122448979591836,0.10436432637571158,13,3,3,80,3,20,2,3,5,0,0,4,0
46,0.14956855225311602,1009,0.1383975026014568,2,3,0.14686468646864687,1,575,1,0.17006802721088435,51,3,4,0.02533683182797013,3,0.12481426448736999,17861,2288,6,0.16122448979591836,0.10436432637571158,13,3,3,80,0,26,2,1,3,2,0,1,0
35,0.14956855225311602,144,0.1383975026014568,22,3,0.14686468646864687,1,577,4,0.17006802721088435,46,1,1,0.23938223937897848,3,0.2553191489361702,4230,19225,0,0.16122448979591836,0.10436432637571158,15,3,3,80,0,6,2,3,5,4,4,3,0
54,0.14956855225311602,548,0.1383975026014568,8,4,0.14686468646864687,1,578,3,0.14795918367346939,42,3,2,0.23938223937897848,3,0.2553191489361702,3780,23428,7,0.16122448979591836,0.10436432637571158,11,3,3,80,0,19,3,3,1,0,0,0,0
34,0.14956855225311602,1303,0.1383975026014568,2,4,0.14686468646864687,1,579,4,0.17006802721088435,62,2,1,0.16095890410958943,3,0.10091743119266336,2768,8416,3,0.16122448979591836,0.10436432637571158,12,3,3,80,1,14,3,3,7,3,5,7,0
46,0.14956855225311602,1125,0.2062780269058296,10,3,0.22012573203437844,1,580,3,0.14795918367346939,94,2,3,0.17484662576687046,4,0.12481426448736999,9071,11563,2,0.16122448979591836,0.30528846153846156,19,3,3,80,1,15,3,3,3,2,1,2,0
31,0.14956855225311602,1274,0.1383975026014568,9,1,0.14686468646864687,1,581,3,0.17006802721088435,33,3,3,0.06896586105729074,2,0.10091743119266336,10648,14394,1,0.16122448979591836,0.10436432637571158,25,4,4,80,1,13,6,4,13,8,0,8,0
33,0.14956855225311602,1277,0.1383975026014568,15,1,0.13577586206896552,1,582,2,0.17006802721088435,56,3,3,0.04905041685272943,3,0.12481426448736999,13610,24619,7,0.16122448979591836,0.30528846153846156,12,3,4,80,0,15,2,4,7,6,7,7,1
33,0.14956855225311602,587,0.1383975026014568,10,1,0.13577586206896552,1,584,1,0.17006802721088435,38,1,1,0.23938223937897848,4,0.10091743119266336,3408,6705,7,0.16122448979591836,0.10436432637571158,13,3,1,80,3,8,2,3,4,3,1,3,1
30,0.14956855225311602,413,0.2062780269058296,7,1,0.22012573203437844,1,585,4,0.17006802721088435,57,3,1,0.3971571172349599,2,0.2553191489361702,2983,18398,0,0.16122448979591836,0.10436432637571158,14,3,1,80,0,4,3,3,3,2,1,2,0
35,0.14956855225311602,1276,0.1383975026014568,16,3,0.14686468646864687,1,586,4,0.17006802721088435,72,3,3,0.06870368828064846,3,0.12481426448736999,7632,14295,4,0.16122448979591836,0.30528846153846156,12,3,3,80,0,10,2,3,8,7,0,0,0
31,0.2490974729235817,534,0.1383975026014568,20,3,0.14686468646864687,1,587,1,0.17006802721088435,66,3,3,0.06870368828064846,3,0.12481426448736999,9824,22908,3,0.16122448979591836,0.10436432637571158,12,3,1,80,0,12,2,3,1,0,0,0,1
34,0.2490974729235817,988,0.19008460036286423,23,3,0.22673012399864786,1,590,2,0.14795918367346939,43,3,3,0.22804546072229726,1,0.10091743119266336,9950,11533,9,0.16122448979591836,0.30528846153846156,15,3,3,80,3,11,2,3,3,2,0,2,1
42,0.2490974729235817,1474,0.1383975026014568,5,2,0.13420118338933018,1,591,2,0.17006802721088435,97,3,1,0.23938223937897848,3,0.12481426448736999,2093,9260,4,0.16122448979591836,0.10436432637571158,17,3,4,80,1,8,4,3,2,2,2,0,0
36,0.08000018359368788,635,0.2062780269058296,10,4,0.13577586206896552,1,592,2,0.17006802721088435,32,3,3,0.17484662576687046,4,0.2553191489361702,9980,15318,1,0.16122448979591836,0.10436432637571158,14,3,4,80,0,10,3,2,10,3,9,7,0
22,0.2490974729235817,1368,0.1383975026014568,4,1,0.24242313209808733,1,593,3,0.17006802721088435,99,2,1,0.23938223937897848,3,0.2553191489361702,3894,9129,5,0.16122448979591836,0.10436432637571158,16,3,3,80,0,4,3,3,2,2,1,2,1
48,0.14956855225311602,163,0.2062780269058296,2,5,0.22012573203437844,1,595,2,0.14795918367346939,37,3,2,0.17484662576687046,4,0.12481426448736999,4051,19658,2,0.16122448979591836,0.10436432637571158,14,3,1,80,1,14,2,3,9,7,6,7,0
55,0.14956855225311602,1117,0.2062780269058296,18,5,0.14686468646864687,1,597,1,0.14795918367346939,83,3,4,0.04905041685272943,2,0.2553191489361702,16835,9873,3,0.16122448979591836,0.10436432637571158,23,4,4,80,0,37,2,3,10,9,7,7,0
41,0.08000018359368788,267,0.2062780269058296,10,2,0.14686468646864687,1,599,4,0.17006802721088435,56,3,2,0.17484662576687046,4,0.2553191489361702,6230,13430,7,0.16122448979591836,0.10436432637571158,14,3,4,80,0,16,3,3,14,3,1,10,0
35,0.14956855225311602,619,0.2062780269058296,1,3,0.22012573203437844,1,600,2,0.17006802721088435,85,3,2,0.17484662576687046,3,0.12481426448736999,4717,18659,9,0.16122448979591836,0.10436432637571158,11,3,3,80,0,15,2,3,11,9,6,9,0
40,0.14956855225311602,302,0.1383975026014568,6,3,0.14686468646864687,1,601,2,0.14795918367346939,75,3,4,0.06896586105729074,3,0.2553191489361702,13237,20364,7,0.16122448979591836,0.10436432637571158,15,3,3,80,0,22,3,3,20,6,5,13,0
39,0.2490974729235817,443,0.1383975026014568,8,1,0.14686468646864687,1,602,3,0.14795918367346939,48,3,1,0.23938223937897848,3,0.12481426448736999,3755,17872,1,0.16122448979591836,0.10436432637571158,11,3,1,80,1,8,3,3,8,3,0,7,0
31,0.14956855225311602,828,0.2062780269058296,2,1,0.14686468646864687,1,604,2,0.17006802721088435,77,3,2,0.17484662576687046,4,0.2553191489361702,6582,8346,4,0.16122448979591836,0.30528846153846156,13,3,3,80,0,10,2,4,6,5,0,5,0
42,0.14956855225311602,319,0.1383975026014568,24,3,0.13577586206896552,1,605,4,0.17006802721088435,56,3,3,0.06896586105729074,1,0.12481426448736999,7406,6950,1,0.16122448979591836,0.30528846153846156,21,4,4,80,1,10,5,2,10,9,5,8,0
45,0.14956855225311602,561,0.2062780269058296,2,3,0.13420118338933018,1,606,4,0.17006802721088435,61,3,2,0.17484662576687046,2,0.12481426448736999,4805,16177,0,0.16122448979591836,0.10436432637571158,19,3,2,80,1,9,3,4,8,7,3,7,0
26,0.2490974729235817,426,0.19008460036286423,17,4,0.14686468646864687,1,608,2,0.14795918367346939,58,3,1,0.22804546072229726,3,0.10091743119266336,2741,22808,0,0.16122448979591836,0.30528846153846156,11,3,2,80,1,8,2,2,7,7,1,0,1
29,0.14956855225311602,232,0.1383975026014568,19,3,0.24242313209808733,1,611,4,0.17006802721088435,34,3,2,0.06896586105729074,4,0.10091743119266336,4262,22645,4,0.16122448979591836,0.10436432637571158,12,3,2,80,2,8,2,4,3,2,1,2,0
33,0.14956855225311602,922,0.1383975026014568,1,5,0.13577586206896552,1,612,1,0.14795918367346939,95,4,4,0.02533683182797013,3,0.10091743119266336,16184,22578,4,0.16122448979591836,0.10436432637571158,19,3,3,80,1,10,2,3,6,1,0,5,0
31,0.14956855225311602,688,0.2062780269058296,7,3,0.14686468646864687,1,613,3,0.17006802721088435,44,2,3,0.04905041685272943,4,0.10091743119266336,11557,25291,9,0.16122448979591836,0.10436432637571158,21,4,3,80,1,10,3,2,5,4,0,1,0
18,0.2490974729235817,1306,0.2062780269058296,5,3,0.22012573203437844,1,614,2,0.17006802721088435,69,3,1,0.3971571172349599,2,0.2553191489361702,1878,8059,1,0.16122448979591836,0.30528846153846156,14,3,4,80,0,0,3,3,0,0,0,0,1
40,0.08000018359368788,1094,0.2062780269058296,28,3,0.13420118338933018,1,615,3,0.17006802721088435,58,1,3,0.17484662576687046,1,0.10091743119266336,10932,11373,3,0.16122448979591836,0.10436432637571158,15,3,3,80,1,20,2,3,1,0,0,1,0
41,0.08000018359368788,509,0.1383975026014568,2,4,0.13420118338933018,1,616,1,0.14795918367346939,62,2,2,0.06870368828064846,3,0.2553191489361702,6811,2112,2,0.16122448979591836,0.30528846153846156,17,3,1,80,0,10,3,3,8,7,0,7,0
26,0.14956855225311602,775,0.2062780269058296,29,2,0.13577586206896552,1,618,1,0.17006802721088435,45,3,2,0.17484662576687046,3,0.10091743119266336,4306,4267,5,0.16122448979591836,0.10436432637571158,12,3,1,80,2,8,5,3,0,0,0,0,0
35,0.14956855225311602,195,0.2062780269058296,1,3,0.13577586206896552,1,620,1,0.14795918367346939,80,3,2,0.17484662576687046,3,0.2553191489361702,4859,6698,1,0.16122448979591836,0.10436432637571158,16,3,4,80,0,5,3,3,5,4,0,3,0
34,0.14956855225311602,258,0.2062780269058296,21,4,0.14686468646864687,1,621,4,0.17006802721088435,74,4,2,0.17484662576687046,4,0.2553191489361702,5337,19921,1,0.16122448979591836,0.10436432637571158,12,3,4,80,0,10,3,3,10,7,5,7,0
26,0.14956855225311602,471,0.1383975026014568,24,3,0.24242313209808733,1,622,3,0.17006802721088435,66,1,1,0.23938223937897848,4,0.2553191489361702,2340,23213,1,0.16122448979591836,0.30528846153846156,18,3,2,80,0,1,3,1,1,0,0,0,1
37,0.14956855225311602,799,0.1383975026014568,1,3,0.24242313209808733,1,623,2,0.14795918367346939,59,3,3,0.06896586105729074,4,0.2553191489361702,7491,23848,4,0.16122448979591836,0.10436432637571158,17,3,4,80,0,12,3,4,6,5,1,2,0
46,0.2490974729235817,1034,0.1383975026014568,18,1,0.13577586206896552,1,624,1,0.14795918367346939,86,3,3,0.06870368828064846,3,0.12481426448736999,10527,8984,5,0.16122448979591836,0.10436432637571158,11,3,4,80,0,28,3,2,2,2,1,2,0
41,0.14956855225311602,1276,0.2062780269058296,2,5,0.14686468646864687,1,625,2,0.14795918367346939,91,3,4,0.04905041685272943,1,0.12481426448736999,16595,5626,7,0.16122448979591836,0.10436432637571158,16,3,2,80,1,22,2,3,18,16,11,8,0
37,0.08000018359368788,142,0.2062780269058296,9,4,0.13577586206896552,1,626,1,0.17006802721088435,69,3,3,0.17484662576687046,2,0.10091743119266336,8834,24666,1,0.16122448979591836,0.10436432637571158,13,3,4,80,1,9,6,3,9,5,7,7,0
52,0.14956855225311602,956,0.1383975026014568,6,2,0.24242313209808733,1,630,4,0.17006802721088435,78,3,2,0.16095890410958943,1,0.10091743119266336,5577,22087,3,0.16122448979591836,0.30528846153846156,12,3,2,80,2,18,3,3,10,9,6,9,0
32,0.08000018359368788,1474,0.2062780269058296,11,4,0.13420118338933018,1,631,4,0.17006802721088435,60,4,2,0.17484662576687046,3,0.12481426448736999,4707,23914,8,0.16122448979591836,0.10436432637571158,12,3,4,80,0,6,2,3,4,2,1,2,1
24,0.2490974729235817,535,0.2062780269058296,24,3,0.13577586206896552,1,632,4,0.17006802721088435,38,3,1,0.3971571172349599,4,0.12481426448736999,2400,5530,0,0.16122448979591836,0.10436432637571158,13,3,3,80,2,3,3,3,2,2,2,1,0
38,0.14956855225311602,1495,0.1383975026014568,10,3,0.13577586206896552,1,634,3,0.14795918367346939,76,3,2,0.06870368828064846,3,0.12481426448736999,9824,22174,3,0.16122448979591836,0.10436432637571158,19,3,3,80,1,18,4,3,1,0,0,0,0
37,0.14956855225311602,446,0.1383975026014568,1,4,0.14686468646864687,1,635,2,0.14795918367346939,65,3,2,0.06896586105729074,2,0.12481426448736999,6447,15701,6,0.16122448979591836,0.10436432637571158,12,3,2,80,1,8,2,2,6,5,4,3,0
49,0.14956855225311602,1245,0.1383975026014568,18,4,0.14686468646864687,1,638,4,0.17006802721088435,58,2,5,0.02533683182797013,3,0.10091743119266336,19502,2125,1,0.16122448979591836,0.30528846153846156,17,3,3,80,1,31,5,3,31,9,0,9,0
24,0.14956855225311602,691,0.1383975026014568,23,3,0.13577586206896552,1,639,2,0.17006802721088435,89,4,1,0.16095890410958943,4,0.12481426448736999,2725,21630,1,0.16122448979591836,0.30528846153846156,11,3,2,80,2,6,3,3,6,5,1,4,0
26,0.14956855225311602,703,0.2062780269058296,28,2,0.22012573203437844,1,641,1,0.17006802721088435,66,3,2,0.17484662576687046,2,0.12481426448736999,6272,7428,1,0.16122448979591836,0.10436432637571158,20,4,4,80,2,6,5,4,5,3,1,4,0
24,0.14956855225311602,823,0.1383975026014568,17,2,0.13420118338933018,1,643,4,0.17006802721088435,94,2,1,0.23938223937897848,2,0.12481426448736999,2127,9100,1,0.16122448979591836,0.10436432637571158,21,4,4,80,1,1,2,3,1,0,0,0,0
50,0.2490974729235817,1246,0.19008460036286423,3,3,0.13577586206896552,1,644,1,0.17006802721088435,99,3,5,0.04905041685272943,2,0.12481426448736999,18200,7999,1,0.16122448979591836,0.10436432637571158,11,3,3,80,1,32,2,3,32,5,10,7,0
25,0.14956855225311602,622,0.2062780269058296,13,1,0.13577586206896552,1,645,2,0.17006802721088435,40,3,1,0.3971571172349599,3,0.12481426448736999,2096,26376,1,0.16122448979591836,0.10436432637571158,11,3,3,80,0,7,1,3,7,4,0,6,0
24,0.2490974729235817,1287,0.1383975026014568,7,3,0.14686468646864687,1,647,1,0.14795918367346939,55,3,1,0.23938223937897848,3,0.12481426448736999,2886,14168,1,0.16122448979591836,0.30528846153846156,16,3,4,80,1,6,4,3,6,3,1,2,1
30,0.2490974729235817,448,0.2062780269058296,12,4,0.14686468646864687,1,648,2,0.17006802721088435,74,2,1,0.3971571172349599,1,0.12481426448736999,2033,14470,1,0.16122448979591836,0.10436432637571158,18,3,3,80,1,1,2,4,1,0,0,0,1
34,0.14956855225311602,254,0.1383975026014568,1,2,0.14686468646864687,1,649,2,0.17006802721088435,83,2,1,0.16095890410958943,4,0.12481426448736999,3622,22794,1,0.16122448979591836,0.30528846153846156,13,3,4,80,1,6,3,3,6,5,1,3,0
31,0.14956855225311602,1365,0.2062780269058296,13,4,0.13577586206896552,1,650,2,0.17006802721088435,46,3,2,0.17484662576687046,1,0.10091743119266336,4233,11512,2,0.16122448979591836,0.10436432637571158,17,3,3,80,0,9,2,1,3,1,1,2,1
35,0.14956855225311602,538,0.1383975026014568,25,2,0.13420118338933018,1,652,1,0.17006802721088435,54,2,2,0.23938223937897848,4,0.2553191489361702,3681,14004,4,0.16122448979591836,0.10436432637571158,14,3,4,80,0,9,3,3,3,2,0,2,0
31,0.14956855225311602,525,0.2062780269058296,6,4,0.13577586206896552,1,653,1,0.17006802721088435,66,4,2,0.17484662576687046,4,0.10091743119266336,5460,6219,4,0.16122448979591836,0.10436432637571158,22,4,4,80,2,13,4,4,7,7,5,7,0
27,0.14956855225311602,798,0.1383975026014568,6,4,0.13577586206896552,1,655,1,0.14795918367346939,66,2,1,0.16095890410958943,3,0.10091743119266336,2187,5013,0,0.16122448979591836,0.10436432637571158,12,3,3,80,2,6,5,2,5,3,0,3,0
37,0.14956855225311602,558,0.2062780269058296,2,3,0.22012573203437844,1,656,4,0.17006802721088435,75,3,2,0.17484662576687046,3,0.12481426448736999,9602,3010,4,0.16122448979591836,0.30528846153846156,11,3,3,80,1,17,3,2,3,0,1,0,0
20,0.14956855225311602,959,0.1383975026014568,1,3,0.14686468646864687,1,657,4,0.14795918367346939,83,2,1,0.16095890410958943,2,0.2553191489361702,2836,11757,1,0.16122448979591836,0.10436432637571158,13,3,4,80,0,1,0,4,1,0,0,0,0
42,0.14956855225311602,622,0.1383975026014568,2,4,0.14686468646864687,1,659,3,0.14795918367346939,81,3,2,0.06870368828064846,4,0.12481426448736999,4089,5718,1,0.16122448979591836,0.10436432637571158,13,3,2,80,2,10,4,3,10,2,2,2,0
43,0.14956855225311602,782,0.1383975026014568,6,4,0.13420118338933018,1,661,2,0.17006802721088435,50,2,4,0.02533683182797013,4,0.10091743119266336,16627,2671,4,0.16122448979591836,0.30528846153846156,14,3,3,80,1,21,3,2,1,0,0,0,0
38,0.14956855225311602,362,0.1383975026014568,1,1,0.14686468646864687,1,662,3,0.14795918367346939,43,3,1,0.16095890410958943,1,0.2553191489361702,2619,14561,3,0.16122448979591836,0.10436432637571158,17,3,4,80,0,8,3,2,0,0,0,0,0
43,0.2490974729235817,1001,0.1383975026014568,9,5,0.13577586206896552,1,663,4,0.17006802721088435,72,3,2,0.23938223937897848,3,0.10091743119266336,5679,19627,3,0.16122448979591836,0.30528846153846156,13,3,2,80,1,10,3,3,8,7,4,7,0
48,0.14956855225311602,1236,0.1383975026014568,1,4,0.14686468646864687,1,664,4,0.14795918367346939,40,2,4,0.04905041685272943,1,0.12481426448736999,15402,17997,7,0.16122448979591836,0.10436432637571158,11,3,1,80,1,21,3,1,3,2,0,2,0
44,0.14956855225311602,1112,0.19008460036286423,1,4,0.14686468646864687,1,665,1,0.14795918367346939,50,2,2,0.22804546072229726,3,0.2553191489361702,5985,26894,4,0.16122448979591836,0.10436432637571158,11,3,2,80,0,10,1,4,2,2,0,2,0
34,0.14956855225311602,204,0.2062780269058296,14,3,0.24242313209808733,1,666,3,0.14795918367346939,31,3,1,0.3971571172349599,3,0.10091743119266336,2579,2912,1,0.16122448979591836,0.30528846153846156,18,3,4,80,2,8,3,3,8,2,0,6,0
27,0.14956855225311602,1420,0.2062780269058296,2,1,0.22012573203437844,1,667,3,0.17006802721088435,85,3,1,0.3971571172349599,1,0.10091743119266336,3041,16346,0,0.16122448979591836,0.10436432637571158,11,3,2,80,1,5,3,3,4,3,0,2,1
21,0.14956855225311602,1343,0.2062780269058296,22,1,0.24242313209808733,1,669,3,0.17006802721088435,49,3,1,0.3971571172349599,3,0.2553191489361702,3447,24444,1,0.16122448979591836,0.10436432637571158,11,3,3,80,0,3,2,3,3,2,1,2,0
44,0.14956855225311602,1315,0.1383975026014568,3,4,0.13420118338933018,1,671,4,0.17006802721088435,35,3,5,0.04905041685272943,4,0.12481426448736999,19513,9358,4,0.16122448979591836,0.30528846153846156,12,3,1,80,1,26,2,4,2,2,0,1,0
22,0.14956855225311602,604,0.1383975026014568,6,1,0.13577586206896552,1,675,1,0.17006802721088435,69,3,1,0.16095890410958943,3,0.12481426448736999,2773,12145,0,0.16122448979591836,0.10436432637571158,20,4,4,80,0,3,3,3,2,2,2,2,0
33,0.14956855225311602,1216,0.2062780269058296,8,4,0.22012573203437844,1,677,3,0.17006802721088435,39,3,2,0.17484662576687046,3,0.10091743119266336,7104,20431,0,0.16122448979591836,0.10436432637571158,12,3,4,80,0,6,3,3,5,0,1,2,0
